title,description,start_date,end_date,location,price,sold_out,link,img_link,tags
Events for October 7,Check out the exciting events happening on October 7!,2023-10-07,2023-10-07,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
La Bohème,Learn more about La Bohème,2023-10-08 20:00,,,-1,False,/season/2023-24-season/la-boheme/,,"['Music', 'Performance', 'Film', 'Theater']"
Learn more about Carmen,Learn more about Carmen and her upcoming performance,2023-10-09 19:00,2023-10-09 20:30,Cinemas,-1,False,/season/2023-24-season/carmen/,,"['Music', 'Performance', 'Film', 'Theater']"
Learn more about Nabucco,Learn more about Nabucco at 7:00 PM. The event also appears in cinemas.,2023-10-10 19:00,2023-10-10,,-1,False,/season/2023-24-season/nabucco/,,"['Music', 'Performance', 'Film', 'Theater']"
Madama Butterfly,Learn more about Madama Butterfly,2023-10-11 19:00,2023-10-11,string,-1,False,/season/2023-24-season/madama-butterfly/,,"['Music', 'Performance', 'Film', 'Theater', 'Cultural']"
Learn more about Carmen,Learn more about Carmen and watch the performance,2023-10-12 19:00,2023-10-12 20:30,Cinemas,-1,False,/season/2023-24-season/carmen/,,"['Music', 'Performance', 'Film', 'Theater']"
Events for October 13,Learn more about La Bohème at 12:30 PM. Also appears in cinemas. Buy Tickets. Learn more about Nabucco at 8:00 PM. Also appears in cinemas. Buy Tickets.,2023-10-13 09:00,2023-10-13 23:59,example_missing_attribute,-1,False,/season/2023-24-season/la-boheme/,,"['Music', 'Performance', 'Film', 'Theater']"
Madama Butterfly,Learn more about Madama Butterfly,2023-10-14 15:00,,,-1,False,/season/2023-24-season/madama-butterfly/,,"['Music', 'Performance', 'Film', 'Theater']"
Events for October 15,No events found for October 15,2023-10-15,2023-10-15,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Learn more about Carmen,Learn more about Carmen and her performance,2023-10-16 19:30,2023-10-16 21:30,Cinemas,-1,False,/season/2023-24-season/carmen/,,"['Music', 'Performance', 'Film', 'Theater']"
Madama Butterfly,Learn more about Madama Butterfly,2023-10-17 20:00,,,-1,False,/season/2023-24-season/madama-butterfly/,,"['Music', 'Performance', 'Film', 'Theater']"
Learn more about Nabucco,Learn more about Nabucco at 8:00 PM. The event also appears in cinemas.,2023-10-18 20:00,2023-10-18 21:30,null,-1,False,/season/2023-24-season/nabucco/,,"['Music', 'Performance', 'Film', 'Theater']"
Learn more about Carmen,Learn more about Carmen and her performance,2023-10-19 19:30,2023-10-19 21:30,Cinemas,-1,False,/season/2023-24-season/carmen/,,"['Music', 'Performance', 'Film', 'Theater']"
Madama Butterfly,Learn more about Madama Butterfly,2023-10-20 13:00,,,-1,False,/season/2023-24-season/madama-butterfly/,,"['Music', 'Performance', 'Film', 'Theater']"
Learn more about Nabucco,Learn more about Nabucco at 3:00 PM. The event also appears in cinemas.,2023-10-21 15:00,2023-10-21 15:00,,-1,False,/season/2023-24-season/nabucco/,,"['Music', 'Film', 'Theater']"
Events for October 22,No events found for October 22,2023-10-22,2023-10-22,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Learn more about Carmen,Learn more about Carmen and her upcoming performance,2023-10-23 19:30,2023-10-23 21:30,Cinemas,-1,False,/season/2023-24-season/carmen/,,"['Music', 'Performance', 'Film', 'Theater']"
Madama Butterfly,Learn more about Madama Butterfly,2023-10-24 20:00,,,-1,False,/season/2023-24-season/madama-butterfly/,,"['Music', 'Performance', 'Film', 'Theater']"
Events for October 25,No events found for October 25,2023-10-25,2023-10-25,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Learn more about Nabucco,Learn more about Nabucco,2023-10-26 20:00,2023-10-26 21:30,Cinemas,-1,False,/season/2023-24-season/nabucco/,,"['Music', 'Performance', 'Film', 'Theater']"
Carmen,Learn more about Carmen,2023-10-27 13:00,2023-10-27 13:00,Cinemas,-1,False,/season/2023-24-season/carmen/,,"['Music', 'Performance', 'Film', 'Theater']"
Events for October 28,No events found for October 28,2023-10-28 00:00,2023-10-28 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 29,No events found for October 29,2023-10-29 00:00,2023-10-29 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 30,List of events happening on October 30,2023-10-30,2023-10-30,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Halloween Party,Join us for a spooky Halloween party!,2023-10-31,2023-10-31,"123 Main Street, Anytown",0,False,,,"['Party', 'Halloween', 'Nightlife']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/music-festival,https://www.example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/music-festival,https://www.example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Events for October 1,Check out the exciting events happening on October 1!,2023-10-01,2023-10-01,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 2,No events found for October 2,2023-10-02,2023-10-02,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 3,List of events happening on October 3,2023-10-03,2023-10-03,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 4,No events found for October 4,2023-10-04,2023-10-04,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 5,List of events happening on October 5,2023-10-05,2023-10-05,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 6,List of events happening on October 6,2023-10-06,2023-10-06,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 7,Check out the exciting events happening on October 7!,2023-10-07 00:00,2023-10-07 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 8,Check out the exciting events happening on October 8!,2023-10-08 00:00,2023-10-08 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
October 9 Events,Check out the events happening on October 9!,2023-10-09,2023-10-09,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 10,Check out the exciting events happening on October 10!,2023-10-10,2023-10-10,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 11,Check out the exciting events happening on October 11!,2023-10-11,2023-10-11,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 12,No events found for October 12,2023-10-12,2023-10-12,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
October 13 Events,A list of events happening on October 13,2023-10-13 00:00,2023-10-13 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 14,Check out the exciting events happening on October 14!,2023-10-14,2023-10-14,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 15,No events found for October 15,2023-10-15 00:00,2023-10-15 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 16,Check out the exciting events happening on October 16!,2023-10-16,2023-10-16,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 17,Check out the exciting events happening on October 17!,2023-10-17,2023-10-17,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 18,List of events happening on October 18,2023-10-18 00:00,2023-10-18 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 19,List of events happening on October 19,2023-10-19,2023-10-19,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 20,No events found for October 20,2023-10-20,2023-10-20,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 21,Check out the exciting events happening on October 21!,2023-10-21 00:00,2023-10-21 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 22,No events found for October 22,2023-10-22,2023-10-22,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 23,List of events happening on October 23,2023-10-23 00:00,2023-10-23 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 24,No events found for October 24,2023-10-24,2023-10-24,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 25,Check out the exciting events happening on October 25!,2023-10-25,2023-10-25,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
La Forza del Destino,Learn more about La Forza del Destino,2023-10-26 19:00,2023-10-26 19:00,string,-1,False,/season/2023-24-season/la-forza-del-destino/,,"['Music', 'Performance', 'Film', 'Theater']"
Madama Butterfly,Learn more about Madama Butterfly,2023-10-27 20:00,,,-1,False,/season/2023-24-season/madama-butterfly/,,"['Music', 'Performance', 'Film', 'Theater']"
Turandot,Learn more about Turandot,2023-10-28 19:30,2023-10-28 19:30,string,-1,False,/season/2023-24-season/turandot/,,"['Music', 'Performance', 'Theater']"
Events for October 29,No events found for October 29,2023-10-29 00:00,2023-10-29 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,75.99,False,https://www.example.com/music-festival,https://www.example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/music-festival,https://www.example.com/music-festival/image.jpg,"['Music', 'Festival', 'Outdoor']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music and entertainment!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,,,"['Music', 'Festival', 'Outdoor']"
La Forza del Destino,Learn more about La Forza del Destino,2023-10-01 19:00,2023-10-01,string,-1,False,/season/2023-24-season/la-forza-del-destino/,,"['Music', 'Performance', 'Film', 'Theater']"
Madama Butterfly,Learn more about Madama Butterfly,2023-10-02 13:00,2023-10-02 13:00,string,-1,False,/season/2023-24-season/madama-butterfly/,,"['Music', 'Performance', 'Theater']"
Events for October 3,List of events happening on October 3,2023-10-03,2023-10-03,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
La Forza del Destino,Learn more about La Forza del Destino,2023-10-04 19:30,2023-10-04,string,-1,False,/season/2023-24-season/la-forza-del-destino/,,"['Music', 'Performance', 'Theater']"
Learn more about Turandot,Turandot is a performance that you don't want to miss!,2023-10-05 19:00,2023-10-05,Cinemas,-1,False,/season/2023-24-season/turandot/,,"['Music', 'Performance', 'Film', 'Theater']"
Madama Butterfly,Learn more about Madama Butterfly,2023-10-06 19:00,2023-10-06 19:00,Unknown,-1,False,/season/2023-24-season/madama-butterfly/,,"['Music', 'Performance', 'Theater']"
Roméo et Juliette,Learn more about Roméo et Juliette,2023-10-07 19:00,,,-1,False,/season/2023-24-season/romeo-et-juliette/,,"['Performance', 'Theater']"
Turandot,Learn more about Turandot,2023-10-08 19:00,,,-1,False,/season/2023-24-season/turandot/,,"['Music', 'Performance', 'Theater']"
La Forza del Destino,Learn more about La Forza del Destino,2023-10-09 12:00,,,-1,False,/season/2023-24-season/la-forza-del-destino/,,"['Music', 'Performance', 'Film', 'Theater']"
Roméo et Juliette,Learn more about Roméo et Juliette,2023-10-10 15:00,,,-1,False,/season/2023-24-season/romeo-et-juliette/,,"['Performance', 'Theater']"
Events for October 11,Check out the exciting events happening on October 11!,2023-10-11,2023-10-11,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
La Forza del Destino,Learn more about La Forza del Destino,2023-10-12 19:00,2023-10-12 19:00,string,-1,False,/season/2023-24-season/la-forza-del-destino/,,"['Music', 'Performance', 'Film', 'Theater']"
Turandot,Learn more about Turandot,2023-10-13 19:00,,,-1,False,/season/2023-24-season/turandot/,,"['Music', 'Performance', 'Theater']"
Madama Butterfly,Learn more about Madama Butterfly,2023-10-14 19:30,2023-10-14 21:30,Unknown,-1,False,/season/2023-24-season/madama-butterfly/,,"['Music', 'Performance', 'Theater']"
Roméo et Juliette,Learn more about Roméo et Juliette,2023-10-15 20:00,,,-1,False,/season/2023-24-season/romeo-et-juliette/,,"['Performance', 'Theater']"
Events for October 16,Learn more about Turandot at 12:00 PM. Also appears in cinemas. Buy Tickets. Learn more about La Forza del Destino at 7:00 PM. Also appears in cinemas. Buy Tickets.,2023-10-16 09:00,2023-10-16 09:00,,-1,,/season/2023-24-season/turandot/,,"['Music', 'Performance', 'Film', 'Theater']"
Laffont Grand Finals Concert,"Join us for the Laffont Grand Finals Concert, featuring an incredible lineup of musicians.",2023-10-17 15:00,2023-10-17,TBD,-1,False,/season/2023-24-gala/laffont-grand-finals-concert/,,"['Music', 'Performance']"
Events for October 18,List of events happening on October 18,2023-10-18,2023-10-18,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Roméo et Juliette,Learn more about Roméo et Juliette,2023-10-19 19:30,2023-10-19 21:30,Unknown,-1,False,/season/2023-24-season/romeo-et-juliette/,,"['Performance', 'Theater']"
Learn more about Turandot,Turandot is a performance that will be held on October 20 at 7:30 PM. It will also be shown in cinemas.,2023-10-20 19:30,2023-10-20 19:30,Unknown,-1,False,/season/2023-24-season/turandot/,,"['Performance', 'Film', 'Theater']"
La Forza del Destino,Learn more about La Forza del Destino,2023-10-21 19:00,2023-10-21 19:00,string,-1,False,/season/2023-24-season/la-forza-del-destino/,,"['Music', 'Performance', 'Film', 'Theater']"
Events for October 22,No events found for October 22,2023-10-22,2023-10-22,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Roméo et Juliette,Learn more about Roméo et Juliette,2023-10-23 13:00,2023-10-23,string,-1,False,/season/2023-24-season/romeo-et-juliette/,,"['Music', 'Performance', 'Theater']"
La Forza del Destino,Learn more about La Forza del Destino,2023-10-24 14:00,2023-10-24 14:00,string,-1,False,/season/2023-24-season/la-forza-del-destino/,,"['Music', 'Performance', 'Theater']"
Events for October 25,Check out the exciting events happening on October 25!,2023-10-25,2023-10-25,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
La Rondine,Learn more about La Rondine,2023-10-26 19:00,2023-10-26,string,-1,False,/season/2023-24-season/la-rondine/,,"['Music', 'Performance', 'Theater']"
Roméo et Juliette,Learn more about Roméo et Juliette,2023-10-27 19:30,2023-10-27,Unknown,-1,False,/season/2023-24-season/romeo-et-juliette/,,"['Performance', 'Theater']"
Events for October 28,No events found for October 28,2023-10-28,2023-10-28,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
La Forza del Destino,Learn more about La Forza del Destino,2023-10-29 19:30,2023-10-29,string,-1,False,/season/2023-24-season/la-forza-del-destino/,,"['Music', 'Performance', 'Theater']"
Roméo et Juliette,Learn more about Roméo et Juliette,2023-10-30 13:00,,,-1,False,/season/2023-24-season/romeo-et-juliette/,,"['Music', 'Performance', 'Theater']"
Halloween Party,Join us for a spooky Halloween party!,2023-10-31,2023-10-31,"123 Main Street, Anytown",0,False,,,"['Party', 'Halloween', 'Nightlife']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/music-festival,https://www.example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,75.99,False,https://www.example.com/music-festival,https://www.example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,,,"['Music', 'Festival', 'Outdoor']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music and entertainment!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Events for October 1,Check out the exciting events happening on October 1!,2023-10-01,2023-10-01,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 2,No events found for October 2,2023-10-02,2023-10-02,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
October 3 Events,Check out the events happening on October 3!,2023-10-03,2023-10-03,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 4,No events found for October 4,2023-10-04,2023-10-04,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 5,List of events happening on October 5,2023-10-05,2023-10-05,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 6,Check out the exciting events happening on October 6!,2023-10-06,2023-10-06,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 7,Check out the exciting events happening on October 7!,2023-10-07,2023-10-07,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 8,Check out the exciting events happening on October 8!,2023-10-08 00:00,2023-10-08 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 9,No events found for October 9,2023-10-09,2023-10-09,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 10,Check out the exciting events happening on October 10!,2023-10-10 00:00,2023-10-10 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 11,Check out the exciting events happening on October 11!,2023-10-11,2023-10-11,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 12,No events found for October 12,2023-10-12,2023-10-12,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
October 13 Events,A list of events happening on October 13,2023-10-13 00:00,2023-10-13 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 14,Check out the exciting events happening on October 14!,2023-10-14,2023-10-14,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 15,No events found for October 15,2023-10-15,2023-10-15,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 16,Check out the exciting events happening on October 16!,2023-10-16,2023-10-16,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 17,List of events happening on October 17,2023-10-17 00:00,2023-10-17 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 18,List of events happening on October 18,2023-10-18,2023-10-18,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 19,List of events happening on October 19,2023-10-19,2023-10-19,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 20,Check out the exciting events happening on October 20!,2023-10-20,2023-10-20,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 21,Check out the exciting events happening on October 21!,2023-10-21 00:00,2023-10-21 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 22,No events found for October 22,2023-10-22,2023-10-22,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 23,List of events happening on October 23,2023-10-23 00:00,2023-10-23 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 24,No events found for October 24,2023-10-24,2023-10-24,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 25,Check out the exciting events happening on October 25!,2023-10-25,2023-10-25,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 26,No events found for October 26,2023-10-26 00:00,2023-10-26 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 27,List of events happening on October 27,2023-10-27,2023-10-27,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 28,No events found for October 28,2023-10-28 00:00,2023-10-28 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 29,List of events happening on October 29,2023-10-29 00:00,2023-10-29 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 30,Check out the exciting events happening on October 30!,2023-10-30 00:00,2023-10-30 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,75.0,False,,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,50.0,False,https://www.example.com/music-festival,https://www.example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances from top artists!,2023-07-15,2023-07-17,City Park,50.0,False,,,"['Music', 'Festival', 'Outdoor']"
Summer Music Festival,Join us for a weekend of live music performances and outdoor fun!,2023-07-15,2023-07-17,Central Park,45.99,False,https://www.example.com/summer-music-festival,,"['Music', 'Festival', 'Outdoor']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Annual Music Festival,Join us for the annual music festival featuring live performances from top artists.,2023-09-15,2023-09-17,City Park,50.0,False,https://example.com/music-festival,https://example.com/music-festival-image.jpg,"['Music', 'Festival', 'Outdoor']"
Events for October 1,Check out the exciting events happening on October 1!,2023-10-01,2023-10-01,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 2,No events found for October 2,2023-10-02,2023-10-02,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 3,List of events happening on October 3,2023-10-03,2023-10-03,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 4,No events found for October 4,2023-10-04,2023-10-04,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 5,List of events happening on October 5,2023-10-05,2023-10-05,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 6,List of events happening on October 6,2023-10-06,2023-10-06,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 7,Check out the exciting events happening on October 7!,2023-10-07,2023-10-07,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 8,Check out the exciting events happening on October 8!,2023-10-08 00:00,2023-10-08 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
October 9 Events,Check out the events happening on October 9!,2023-10-09,2023-10-09,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 10,Check out the exciting events happening on October 10!,2023-10-10 00:00,2023-10-10 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 11,Check out the exciting events happening on October 11!,2023-10-11,2023-10-11,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 12,No events found for October 12,2023-10-12,2023-10-12,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
October 13 Events,A list of events happening on October 13,2023-10-13 00:00,2023-10-13 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 14,Check out the exciting events happening on October 14!,2023-10-14,2023-10-14,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 15,No events found for October 15,2023-10-15 00:00,2023-10-15 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 16,Check out the exciting events happening on October 16!,2023-10-16,2023-10-16,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 17,Check out the exciting events happening on October 17!,2023-10-17,2023-10-17,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 18,List of events happening on October 18,2023-10-18,2023-10-18,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 19,List of events happening on October 19,2023-10-19,2023-10-19,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 20,Check out the exciting events happening on October 20!,2023-10-20,2023-10-20,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 21,Check out the exciting events happening on October 21!,2023-10-21 00:00,2023-10-21 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 22,No events found for October 22,2023-10-22,2023-10-22,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 23,List of events happening on October 23,2023-10-23 00:00,2023-10-23 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 24,No events found for October 24,2023-10-24,2023-10-24,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 25,Check out the exciting events happening on October 25!,2023-10-25,2023-10-25,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 26,No events found for October 26,2023-10-26 00:00,2023-10-26 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 27,List of events happening on October 27,2023-10-27,2023-10-27,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 28,No events found for October 28,2023-10-28 00:00,2023-10-28 23:59,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 29,List of events happening on October 29,2023-10-29,2023-10-29,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
Events for October 30,List of events happening on October 30,2023-10-30,2023-10-30,example_missing_attribute,-1,False,example_missing_attribute,example_missing_attribute,[]
